game_id,season,week,market,selection,line,odds,model_probability,edge,outcome,profit
2021_12_NYJ_HOU,2021,12,moneyline,home,,-138.0,0.6417531930834142,0.06192126031030487,lost,-1.0
2021_12_NYJ_HOU,2021,12,spread,home,-3.0,111.0,0.5617006009147555,0.08776695162565595,lost,-1.0
2021_12_PHI_NYG,2021,12,moneyline,home,,171.0,0.4085038182975833,0.03950012826068294,won,1.71
2021_12_PIT_CIN,2021,12,moneyline,away,,154.0,0.602975108765837,0.20927432136426222,lost,-1.0
2021_12_PIT_CIN,2021,12,spread,away,3.5,-111.0,0.6972687885509264,0.17120243784002598,lost,-1.0
2021_12_TB_IND,2021,12,moneyline,home,,135.0,0.5395561868356465,0.11402427194202952,lost,-1.0
2021_12_TB_IND,2021,12,spread,home,3.0,-112.0,0.6205176482422986,0.09221576144984578,lost,-1.0
2021_12_TB_IND,2021,12,total_points,under,53.0,-109.0,0.5593445377342727,0.03781343725580388,lost,-1.0
2021_12_TEN_NE,2021,12,spread,home,-7.5,106.0,0.5231993515386828,0.0377624583347993,won,1.06
2021_12_TEN_NE,2021,12,total_points,over,43.0,-108.0,0.5634997897349484,0.044269020504179135,won,0.9259259259259259
2021_12_SEA_WAS,2021,12,moneyline,away,,-128.0,0.625603495784913,0.06419998701298324,lost,-1.0
2021_12_SEA_WAS,2021,12,spread,away,-1.0,-121.0,0.5992076487523074,0.05169633653511274,lost,-1.0
2021_13_DAL_NO,2021,13,moneyline,home,,222.0,0.6107293057298168,0.30017029951863666,lost,-1.0
2021_13_DAL_NO,2021,13,spread,home,6.0,100.0,0.7585034754736246,0.2585034754736246,lost,-1.0
2021_13_DAL_NO,2021,13,total_points,over,46.0,-105.0,0.6371481124740513,0.12495299052283182,lost,-1.0
2021_13_ARI_CHI,2021,13,moneyline,home,,314.0,0.4883313887778434,0.24678549505803662,lost,-1.0
2021_13_ARI_CHI,2021,13,spread,home,7.5,104.0,0.6973144965648028,0.2071184181334303,lost,-1.0
2021_13_BAL_PIT,2021,13,moneyline,home,,174.0,0.4967082957756031,0.13174479212596807,won,1.74
2021_13_BAL_PIT,2021,13,spread,home,4.0,-107.0,0.6131473565671863,0.09623914400679989,won,0.9345794392523364
2021_13_DEN_KC,2021,13,moneyline,away,,323.0,0.27748552215915134,0.041078902773808545,lost,-1.0
2021_13_DEN_KC,2021,13,total_points,under,46.5,-108.0,0.5584349267966526,0.03920415756588336,won,0.9259259259259259
2021_13_IND_HOU,2021,13,moneyline,home,,339.0,0.47745027437411786,0.24965984157229554,lost,-1.0
2021_13_IND_HOU,2021,13,spread,home,10.0,-106.0,0.7449346063967255,0.230371499600609,lost,-1.0
2021_13_JAX_LA,2021,13,moneyline,away,,597.0,0.29286021733411804,0.14938819437859438,lost,-1.0
2021_13_JAX_LA,2021,13,spread,away,14.0,-103.0,0.6805705080930777,0.17318134553150133,lost,-1.0
2021_13_JAX_LA,2021,13,total_points,under,48.0,-109.0,0.5767599811882931,0.055228880709824235,won,0.9174311926605505
2021_13_LAC_CIN,2021,13,moneyline,away,,127.0,0.5324275897720048,0.09189895541077131,won,1.27
2021_13_LAC_CIN,2021,13,spread,away,2.5,104.0,0.5989368463526948,0.10874076792132231,won,1.04
2021_13_LAC_CIN,2021,13,total_points,under,49.5,-101.0,0.6388919999705059,0.13640443778145117,lost,-1.0
2021_13_MIN_DET,2021,13,moneyline,home,,255.0,0.3842594768586199,0.10256933601354945,won,2.55
2021_13_MIN_DET,2021,13,spread,home,7.0,-107.0,0.5807582613941533,0.06385004883376688,won,0.9345794392523364
2021_13_NYG_MIA,2021,13,moneyline,away,,253.0,0.4745459636638334,0.19125984468366342,lost,-1.0
2021_13_NYG_MIA,2021,13,spread,away,6.5,108.0,0.6528274311120931,0.1720582003428623,lost,-1.0
2021_13_NYG_MIA,2021,13,total_points,over,40.0,-111.0,0.6159947074354438,0.08992835672454336,lost,-1.0
2021_13_SF_SEA,2021,13,moneyline,home,,125.0,0.6879741379711761,0.2435296935267317,won,1.25
2021_13_SF_SEA,2021,13,spread,home,3.0,-120.0,0.7621090112431971,0.21665446578865166,won,0.8333333333333334
2021_13_TB_ATL,2021,13,moneyline,home,,387.0,0.5353655198434392,0.3300267108085316,lost,-1.0
2021_13_TB_ATL,2021,13,spread,home,11.0,-108.0,0.8078728477488415,0.2886420785180722,lost,-1.0
2021_13_WAS_LV,2021,13,total_points,over,47.5,103.0,0.5595455149065963,0.06693467746817267,lost,-1.0
2021_13_NE_BUF,2021,13,moneyline,away,,132.0,0.6228100152274652,0.1917755324688445,won,1.32
2021_13_NE_BUF,2021,13,spread,away,3.0,-116.0,0.7062737848984167,0.16923674786137965,won,0.8620689655172413
2021_13_NE_BUF,2021,13,total_points,over,40.0,-109.0,0.6009469470870465,0.0794158466085777,lost,-1.0
2021_14_PIT_MIN,2021,14,moneyline,away,,157.0,0.4822061383366085,0.09310107997084976,lost,-1.0
2021_14_PIT_MIN,2021,14,spread,away,3.5,-117.0,0.583324546485273,0.044154039572830595,lost,-1.0
2021_14_ATL_CAR,2021,14,total_points,over,41.0,-116.0,0.7159708976207725,0.1789338605837354,won,0.8620689655172413
2021_14_BAL_CLE,2021,14,moneyline,away,,135.0,0.7241336263146396,0.2986017114210226,lost,-1.0
2021_14_BAL_CLE,2021,14,spread,away,3.0,-104.0,0.7971685468014764,0.287364625232849,won,0.9615384615384616
2021_14_BUF_TB,2021,14,moneyline,away,,161.0,0.4951649201813893,0.11202315772928201,lost,-1.0
2021_14_BUF_TB,2021,14,spread,away,3.5,-106.0,0.5938525616474641,0.07928945485134764,lost,-1.0
2021_14_BUF_TB,2021,14,total_points,under,52.5,-101.0,0.6150436608197124,0.11255609863065763,lost,-1.0
2021_14_CHI_GB,2021,14,moneyline,away,,498.0,0.3601318040783063,0.19290772381074778,lost,-1.0
2021_14_CHI_GB,2021,14,spread,away,11.5,-102.0,0.6850055306612994,0.18005503561179448,lost,-1.0
2021_14_DAL_WAS,2021,14,moneyline,home,,246.0,0.4283495406958076,0.13933219965534516,lost,-1.0
2021_14_DAL_WAS,2021,14,spread,home,6.5,103.0,0.6050282769301601,0.11241743949173649,lost,-1.0
2021_14_DAL_WAS,2021,14,total_points,under,48.0,-108.0,0.6029287754599473,0.083698006229178,won,0.9259259259259259
2021_14_DET_DEN,2021,14,moneyline,away,,495.0,0.40630652935254974,0.23823930246179342,lost,-1.0
2021_14_DET_DEN,2021,14,spread,away,13.0,-109.0,0.760758686254105,0.2392275857756362,lost,-1.0
2021_14_JAX_TEN,2021,14,moneyline,away,,321.0,0.3502340869513172,0.11270439573991578,lost,-1.0
2021_14_JAX_TEN,2021,14,spread,away,8.5,-108.0,0.5894089039618585,0.07017813473108925,lost,-1.0
2021_14_LV_KC,2021,14,moneyline,away,,365.0,0.26873792285175996,0.05368415941089974,lost,-1.0
2021_14_LV_KC,2021,14,total_points,over,48.0,-108.0,0.6351440283561994,0.11591325912543016,won,0.9259259259259259
2021_14_NO_NYJ,2021,14,spread,away,-4.5,103.0,0.5960339618374388,0.10342312439901519,won,1.03
2021_14_NO_NYJ,2021,14,total_points,over,42.0,100.0,0.6942371019143759,0.19423710191437593,lost,-1.0
2021_14_NYG_LAC,2021,14,moneyline,away,,329.0,0.3275558898302103,0.09445565672997719,lost,-1.0
2021_14_NYG_LAC,2021,14,spread,away,9.5,-118.0,0.5872057962256404,0.04592139255591565,lost,-1.0
2021_14_SEA_HOU,2021,14,moneyline,home,,334.0,0.38421379144755724,0.15379904490377844,lost,-1.0
2021_14_SEA_HOU,2021,14,spread,home,10.0,-116.0,0.6629163686581288,0.12587933162109166,lost,-1.0
2021_14_SEA_HOU,2021,14,total_points,over,40.5,-117.0,0.609743746944642,0.07057324003219956,won,0.8547008547008547
2021_14_SF_CIN,2021,14,moneyline,home,,117.0,0.5616655784026802,0.10083608531512256,lost,-1.0
2021_14_SF_CIN,2021,14,spread,home,2.5,-108.0,0.6236568008497403,0.10442603161897102,lost,-1.0
2021_14_SF_CIN,2021,14,total_points,under,49.0,-103.0,0.6085142837892021,0.10112512122762574,push,0.0
2021_14_LA_ARI,2021,14,moneyline,away,,154.0,0.5261334881273362,0.13243270072576135,won,1.54
2021_14_LA_ARI,2021,14,spread,away,3.0,104.0,0.6116693770652692,0.12147329863389672,won,1.04
2021_14_LA_ARI,2021,14,total_points,under,51.0,-106.0,0.6020195715483155,0.08745646475219904,lost,-1.0
2021_15_KC_LAC,2021,15,total_points,under,54.0,-113.0,0.6518447475016134,0.12132831557673074,lost,-1.0
2021_15_NE_IND,2021,15,moneyline,away,,-102.0,0.6526118901030666,0.14766139505356168,lost,-1.0
2021_15_NE_IND,2021,15,spread,away,-1.0,-101.0,0.6277128354615656,0.12522527327251087,lost,-1.0
2021_15_ARI_DET,2021,15,moneyline,home,,495.0,0.43734066508074226,0.26927343818998595,won,4.95
2021_15_ARI_DET,2021,15,spread,home,13.0,-109.0,0.7763566088001975,0.2548255083217287,won,0.9174311926605505
2021_15_ATL_SF,2021,15,moneyline,away,,319.0,0.5257694018073826,0.28710591732050916,lost,-1.0
2021_15_ATL_SF,2021,15,spread,away,9.5,-114.0,0.7640852099877279,0.23137492961389616,lost,-1.0
2021_15_CAR_BUF,2021,15,moneyline,away,,562.0,0.41276936319376634,0.26171196138107755,lost,-1.0
2021_15_CAR_BUF,2021,15,spread,away,14.0,102.0,0.7887505650004496,0.29370106004995455,lost,-1.0
2021_15_CAR_BUF,2021,15,total_points,over,43.0,-104.0,0.5701541484423439,0.060350226873716495,won,0.9615384615384616
2021_15_CIN_DEN,2021,15,total_points,under,45.0,-123.0,0.6328383386738717,0.0812688319474143,won,0.8130081300813008
2021_15_DAL_NYG,2021,15,moneyline,home,,428.0,0.39961286328640677,0.21021892389246738,lost,-1.0
2021_15_DAL_NYG,2021,15,spread,home,11.5,108.0,0.7157121166675429,0.23494288589831208,lost,-1.0
2021_15_GB_BAL,2021,15,moneyline,home,,299.0,0.6096965957384535,0.3590700293224134,lost,-1.0
2021_15_GB_BAL,2021,15,spread,home,9.5,-116.0,0.8240048609943716,0.28696782395733456,won,0.8620689655172413
2021_15_HOU_JAX,2021,15,moneyline,away,,224.0,0.5089295631282387,0.2002875878195967,won,2.24
2021_15_HOU_JAX,2021,15,spread,away,6.0,-111.0,0.6766516737419288,0.15058532303102834,won,0.9009009009009009
2021_15_HOU_JAX,2021,15,total_points,over,40.0,-106.0,0.5897843301624195,0.07522122336630299,won,0.9433962264150944
2021_15_NO_TB,2021,15,moneyline,away,,417.0,0.5580539355066897,0.3646303378277729,won,4.17
2021_15_NO_TB,2021,15,spread,away,11.5,-101.0,0.827092168284041,0.3246046060949862,won,0.9900990099009901
2021_15_NO_TB,2021,15,total_points,over,45.5,-110.0,0.737170337735336,0.2133608139258122,lost,-1.0
2021_15_NYJ_MIA,2021,15,moneyline,away,,366.0,0.4050044968350876,0.190412222156976,lost,-1.0
2021_15_NYJ_MIA,2021,15,spread,away,10.5,-114.0,0.6975555530953251,0.1648452727214934,won,0.8771929824561403
2021_15_TEN_PIT,2021,15,moneyline,home,,-121.0,0.6198869648578256,0.07237565264063095,won,0.8264462809917356
2021_15_TEN_PIT,2021,15,spread,home,-1.0,-114.0,0.5897649208213073,0.057054640447475546,won,0.8771929824561403
2021_15_LV_CLE,2021,15,moneyline,home,,131.0,0.47334472478476647,0.04044429188433357,lost,-1.0
2021_15_LV_CLE,2021,15,total_points,over,41.0,-111.0,0.7374288322470064,0.21136248153610593,lost,-1.0
2021_15_MIN_CHI,2021,15,moneyline,home,,274.0,0.42229883314093114,0.1549191539965461,lost,-1.0
2021_15_MIN_CHI,2021,15,spread,home,7.0,102.0,0.6240975331097193,0.12904802815922423,lost,-1.0
2021_15_MIN_CHI,2021,15,total_points,under,48.0,-114.0,0.6859965117637724,0.15328623138994069,won,0.8771929824561403
2021_15_SEA_LA,2021,15,moneyline,away,,298.0,0.4786901804500704,0.22743389904303524,lost,-1.0
2021_15_SEA_LA,2021,15,spread,away,7.5,-120.0,0.6877268472260076,0.14227230177146222,lost,-1.0
2021_15_WAS_PHI,2021,15,moneyline,away,,380.0,0.3547984871621407,0.14646515382880734,lost,-1.0
2021_15_WAS_PHI,2021,15,spread,away,10.0,-101.0,0.6358145173097743,0.13332695512071957,push,0.0
2021_15_WAS_PHI,2021,15,total_points,over,39.5,-101.0,0.6600932645851042,0.15760570239604943,won,0.9900990099009901
2021_16_SF_TEN,2021,16,moneyline,home,,154.0,0.6010443891964786,0.2073436017949038,won,1.54
2021_16_SF_TEN,2021,16,spread,home,3.5,-120.0,0.690986003088152,0.14553145763360653,won,0.8333333333333334
2021_16_SF_TEN,2021,16,total_points,over,45.5,104.0,0.5290258305854194,0.03882975215404688,lost,-1.0
2021_16_CLE_GB,2021,16,moneyline,away,,343.0,0.2739114898953943,0.04817785558388191,lost,-1.0
2021_16_IND_ARI,2021,16,moneyline,away,,143.0,0.46999001179228245,0.058467378047426466,won,1.43
2021_16_IND_ARI,2021,16,spread,away,3.0,102.0,0.5549661381846391,0.05991663323414409,won,1.02
2021_16_BAL_CIN,2021,16,moneyline,away,,306.0,0.627972481873782,0.3816670631545701,lost,-1.0
2021_16_BAL_CIN,2021,16,spread,away,7.5,-102.0,0.8096805899768333,0.3047300949273284,lost,-1.0
2021_16_BUF_NE,2021,16,moneyline,home,,-114.0,0.6936903090815799,0.1609800287077482,lost,-1.0
2021_16_BUF_NE,2021,16,spread,home,-1.0,-105.0,0.6670479495429524,0.1548528275917329,lost,-1.0
2021_16_CHI_SEA,2021,16,moneyline,away,,268.0,0.318567272819047,0.046828142384264415,won,2.68
2021_16_DEN_LV,2021,16,total_points,over,42.0,101.0,0.6091352974040126,0.11162285959306734,lost,-1.0
2021_16_DET_ATL,2021,16,moneyline,away,,309.0,0.3750553581982382,0.13055658069212575,lost,-1.0
2021_16_DET_ATL,2021,16,spread,away,7.5,-106.0,0.5864951273748296,0.07193202057871306,won,0.9433962264150944
2021_16_DET_ATL,2021,16,total_points,over,42.5,-113.0,0.6851133561117072,0.15459692418682458,lost,-1.0
2021_16_JAX_NYJ,2021,16,moneyline,away,,114.0,0.5031126612930678,0.03582294166689953,lost,-1.0
2021_16_JAX_NYJ,2021,16,spread,away,2.5,-111.0,0.5706270311714027,0.04456068046050221,lost,-1.0
2021_16_LAC_HOU,2021,16,moneyline,home,,500.0,0.4345183104752533,0.2678516438085866,won,5.0
2021_16_LAC_HOU,2021,16,spread,home,13.5,-114.0,0.7816818195012051,0.24897153912737335,won,0.8771929824561403
2021_16_LA_MIN,2021,16,moneyline,home,,158.0,0.5300667705099371,0.1424698712851309,lost,-1.0
2021_16_LA_MIN,2021,16,spread,home,3.5,-108.0,0.6250137999497232,0.1057830307189539,lost,-1.0
2021_16_LA_MIN,2021,16,total_points,under,48.5,-100.0,0.5731224502138415,0.07312245021384145,lost,-1.0
2021_16_NYG_PHI,2021,16,moneyline,away,,416.0,0.3245443550385919,0.1307459054261888,lost,-1.0
2021_16_NYG_PHI,2021,16,spread,away,11.0,-108.0,0.6362641585335135,0.1170333893027442,lost,-1.0
2021_16_NYG_PHI,2021,16,total_points,over,41.0,-106.0,0.6053853083232095,0.09082220152709297,won,0.9433962264150944
2021_16_PIT_KC,2021,16,moneyline,away,,328.0,0.3797140468412852,0.14606918702820107,lost,-1.0
2021_16_PIT_KC,2021,16,spread,away,10.5,-114.0,0.6690687217072396,0.1363584413334079,lost,-1.0
2021_16_PIT_KC,2021,16,total_points,over,44.0,-109.0,0.5931738831438909,0.07164278266542201,won,0.9174311926605505
2021_16_TB_CAR,2021,16,moneyline,home,,399.0,0.5220299849996937,0.3216291833964873,lost,-1.0
2021_16_TB_CAR,2021,16,spread,home,11.5,-117.0,0.8044908247494585,0.26532031783701615,lost,-1.0
2021_16_TB_CAR,2021,16,total_points,over,44.5,101.0,0.6523343808647762,0.15482194305383096,lost,-1.0
2021_16_WAS_DAL,2021,16,moneyline,away,,367.0,0.34459959576240135,0.1304668334497675,lost,-1.0
2021_16_WAS_DAL,2021,16,spread,away,10.5,-113.0,0.6386106429444095,0.10809421101952688,lost,-1.0
2021_16_MIA_NO,2021,16,moneyline,home,,143.0,0.7386723379036096,0.32714970415875366,lost,-1.0
2021_16_MIA_NO,2021,16,spread,home,3.0,-101.0,0.8057343318295866,0.3032467696405319,lost,-1.0
2021_16_MIA_NO,2021,16,total_points,over,37.5,-106.0,0.8070839186360913,0.2925208118399748,lost,-1.0
2021_17_ARI_DAL,2021,17,moneyline,away,,225.0,0.41071092945621424,0.10301862176390653,won,2.25
2021_17_ARI_DAL,2021,17,spread,away,6.5,-103.0,0.5898782159541965,0.08248905339262014,won,0.970873786407767
2021_17_ARI_DAL,2021,17,total_points,under,53.0,-104.0,0.684059005314422,0.17425508374579457,won,0.9615384615384616
2021_17_ATL_BUF,2021,17,moneyline,away,,625.0,0.4105563339273713,0.27262529944461267,lost,-1.0
2021_17_ATL_BUF,2021,17,spread,away,14.0,-101.0,0.7847683680083873,0.28228080581933257,push,0.0
2021_17_CAR_NO,2021,17,moneyline,away,,238.0,0.34407261037885534,0.04821462221317485,lost,-1.0
2021_17_CAR_NO,2021,17,total_points,over,37.0,-112.0,0.8444560182979222,0.31615413150546934,lost,-1.0
2021_17_DEN_LAC,2021,17,moneyline,away,,285.0,0.38961127843338905,0.12987101869312934,lost,-1.0
2021_17_DEN_LAC,2021,17,spread,away,8.0,-117.0,0.6234122450317545,0.08424173811931213,lost,-1.0
2021_17_DEN_LAC,2021,17,total_points,under,45.5,-108.0,0.5991254650671708,0.07989469583640152,lost,-1.0
2021_17_DET_SEA,2021,17,moneyline,away,,327.0,0.2878523496007173,0.05366031212999131,lost,-1.0
2021_17_DET_SEA,2021,17,total_points,over,41.5,-101.0,0.6307415189628837,0.1282539567738289,won,0.9900990099009901
2021_17_HOU_SF,2021,17,moneyline,away,,463.0,0.45708846504882666,0.2794685716207627,lost,-1.0
2021_17_HOU_SF,2021,17,spread,away,14.0,-113.0,0.8203034805857629,0.28978704866088023,lost,-1.0
2021_17_JAX_NE,2021,17,moneyline,away,,727.0,0.17626510198184495,0.0553461177013129,lost,-1.0
2021_17_JAX_NE,2021,17,spread,away,17.5,-109.0,0.6361718329400169,0.11464073246154804,lost,-1.0
2021_17_KC_CIN,2021,17,spread,away,-3.5,-103.0,0.5705207202774164,0.06313155771584,lost,-1.0
2021_17_KC_CIN,2021,17,total_points,under,51.0,-102.0,0.6059681968098084,0.10101770176030345,lost,-1.0
2021_17_LA_BAL,2021,17,moneyline,home,,264.0,0.5828137097968699,0.3080884350715951,lost,-1.0
2021_17_LA_BAL,2021,17,spread,home,7.0,-101.0,0.7647140761435025,0.26222651395444774,won,0.9900990099009901
2021_17_LV_IND,2021,17,moneyline,away,,325.0,0.3795446450898617,0.14425052744280287,won,3.25
2021_17_LV_IND,2021,17,spread,away,8.5,100.0,0.6136988167402437,0.11369881674024374,won,1.0
2021_17_LV_IND,2021,17,total_points,over,46.5,-113.0,0.6253318058630223,0.09481537393813966,lost,-1.0
2021_17_MIA_TEN,2021,17,total_points,over,41.0,-107.0,0.6195679377265556,0.10265972516616917,lost,-1.0
2021_17_MIN_GB,2021,17,moneyline,away,,525.0,0.46778512276611567,0.3077851227661157,lost,-1.0
2021_17_MIN_GB,2021,17,spread,away,13.0,-116.0,0.8029179243434474,0.26588088730641035,lost,-1.0
2021_17_MIN_GB,2021,17,total_points,over,42.0,-111.0,0.6176795973693613,0.09161324665846082,won,0.9009009009009009
2021_17_NYG_CHI,2021,17,moneyline,away,,245.0,0.399241945802082,0.10938687333831387,lost,-1.0
2021_17_NYG_CHI,2021,17,spread,away,7.0,-115.0,0.6053319351884271,0.07044821425819459,lost,-1.0
2021_17_NYG_CHI,2021,17,total_points,over,36.5,-109.0,0.6202433097338794,0.09871220925541058,lost,-1.0
2021_17_PHI_WAS,2021,17,moneyline,home,,206.0,0.41647654680394613,0.0896791611830311,lost,-1.0
2021_17_PHI_WAS,2021,17,spread,home,6.5,-115.0,0.5927898217567252,0.057906100826492723,won,0.8695652173913043
2021_17_TB_NYJ,2021,17,moneyline,home,,623.0,0.3691787980928713,0.23086621164750476,lost,-1.0
2021_17_TB_NYJ,2021,17,spread,home,14.5,-110.0,0.7543205744735758,0.23051105066405198,won,0.9090909090909091
2021_17_CLE_PIT,2021,17,moneyline,home,,105.0,0.7470952399078684,0.25929036185908794,won,1.05
2021_17_CLE_PIT,2021,17,spread,home,1.0,-101.0,0.7759463522519008,0.273458790062846,won,0.9900990099009901
2021_18_DAL_PHI,2021,18,moneyline,home,,235.0,0.5351378271996798,0.2366303645131127,lost,-1.0
2021_18_DAL_PHI,2021,18,spread,home,6.5,-110.0,0.7026170694496555,0.17880754564013168,lost,-1.0
2021_18_KC_DEN,2021,18,moneyline,home,,435.0,0.34084493927021775,0.15392905141975047,lost,-1.0
2021_18_KC_DEN,2021,18,spread,home,11.5,-110.0,0.6609949281370341,0.13718540432751025,won,0.9090909090909091
2021_18_CAR_TB,2021,18,moneyline,away,,375.0,0.42623474023987296,0.21570842445039928,lost,-1.0
2021_18_CAR_TB,2021,18,spread,away,11.0,-110.0,0.7272841000795617,0.20347457627003784,lost,-1.0
2021_18_CAR_TB,2021,18,total_points,over,43.0,-115.0,0.6955573722306844,0.16067365130045186,won,0.8695652173913043
2021_18_CHI_MIN,2021,18,total_points,under,45.5,-110.0,0.6187534166727754,0.09494389286325156,lost,-1.0
2021_18_CIN_CLE,2021,18,moneyline,away,,215.0,0.5628200579172641,0.24535974045694664,lost,-1.0
2021_18_CIN_CLE,2021,18,spread,away,6.5,-110.0,0.7305869497370584,0.20677742592753456,won,0.9090909090909091
2021_18_CIN_CLE,2021,18,total_points,over,38.0,-110.0,0.6677650462166674,0.1439555224071436,lost,-1.0
2021_18_GB_DET,2021,18,total_points,over,45.0,-105.0,0.5888705728508264,0.07667545089960692,won,0.9523809523809523
2021_18_IND_JAX,2021,18,moneyline,home,,650.0,0.4027159823590669,0.2693826490257336,won,6.5
2021_18_IND_JAX,2021,18,spread,home,14.0,-110.0,0.7781545160781526,0.2543449922686287,won,0.9090909090909091
2021_18_IND_JAX,2021,18,total_points,over,43.0,-110.0,0.5730605644247743,0.04925104061525043,lost,-1.0
2021_18_LAC_LV,2021,18,moneyline,home,,155.0,0.43709646112683115,0.044939598381733115,won,1.55
2021_18_NE_MIA,2021,18,spread,away,-6.0,-110.0,0.6106538898904282,0.0868443660809044,lost,-1.0
2021_18_NE_MIA,2021,18,total_points,over,41.0,-110.0,0.5827825722161163,0.058973048406592454,won,0.9090909090909091
2021_18_NO_ATL,2021,18,moneyline,home,,186.0,0.4330024457109188,0.08335209606056915,lost,-1.0
2021_18_NO_ATL,2021,18,spread,home,4.5,-100.0,0.5585293847075187,0.05852938470751867,lost,-1.0
2021_18_NO_ATL,2021,18,total_points,over,40.0,-113.0,0.8130720987131377,0.28255566678825506,won,0.8849557522123894
2021_18_NYJ_BUF,2021,18,moneyline,away,,750.0,0.2567816233036889,0.1391345644801595,lost,-1.0
2021_18_NYJ_BUF,2021,18,spread,away,16.0,-110.0,0.6934592084140202,0.16964968460449636,lost,-1.0
2021_18_PIT_BAL,2021,18,total_points,over,41.0,-105.0,0.5873493998344106,0.07515427788319107,lost,-1.0
2021_18_SEA_ARI,2021,18,moneyline,away,,190.0,0.5478603648748888,0.2030327786679922,won,1.9
2021_18_SEA_ARI,2021,18,spread,away,5.5,-110.0,0.6934376360034059,0.16962811219388207,won,0.9090909090909091
2021_18_SEA_ARI,2021,18,total_points,under,48.0,100.0,0.5567661220201306,0.05676612202013065,lost,-1.0
2021_18_SF_LA,2021,18,spread,home,-3.0,-115.0,0.5964998486433487,0.0616161277131162,lost,-1.0
2021_18_TEN_HOU,2021,18,moneyline,home,,410.0,0.46939902185035753,0.27332059047780854,lost,-1.0
2021_18_TEN_HOU,2021,18,spread,home,10.5,-115.0,0.7471865845950078,0.21230286366477524,won,0.8695652173913043
2021_18_TEN_HOU,2021,18,total_points,over,43.0,-110.0,0.5593866960922873,0.03557717228276347,won,0.9090909090909091
2021_18_WAS_NYG,2021,18,moneyline,home,,206.0,0.5153352980233918,0.1885379124024768,lost,-1.0
2021_18_WAS_NYG,2021,18,spread,home,6.0,-109.0,0.6791679991882331,0.15763689870976427,lost,-1.0
2021_18_WAS_NYG,2021,18,total_points,over,36.0,-111.0,0.7024107123288271,0.17634436161792666,lost,-1.0
2022_01_BUF_LA,2022,1,moneyline,home,,106.0,0.5665730144374429,0.0811361212335594,lost,-1.0
2022_01_BUF_LA,2022,1,spread,home,1.0,101.0,0.5976512292445194,0.10013879143357413,lost,-1.0
2022_01_BUF_LA,2022,1,total_points,under,51.5,-101.0,0.6626370851399955,0.16014952295094076,won,0.9900990099009901
2022_01_BAL_NYJ,2022,1,spread,away,-6.5,-103.0,0.5620292713904143,0.05464010882883785,won,0.970873786407767
2022_01_CLE_CAR,2022,1,moneyline,home,,-125.0,0.6586403813331396,0.10308482577758404,lost,-1.0
2022_01_CLE_CAR,2022,1,spread,home,-2.5,102.0,0.595053951305325,0.10000444635482997,lost,-1.0
2022_01_CLE_CAR,2022,1,total_points,over,42.5,100.0,0.5906959947976159,0.09069599479761592,won,1.0
2022_01_IND_HOU,2022,1,moneyline,home,,250.0,0.46828247333495376,0.18256818762066807,push,0.0
2022_01_IND_HOU,2022,1,spread,home,7.0,-107.0,0.6632262903792143,0.14631807781882789,won,0.9345794392523364
2022_01_KC_ARI,2022,1,moneyline,home,,221.0,0.37956627278240956,0.06803979303163077,lost,-1.0
2022_01_KC_ARI,2022,1,total_points,under,54.0,-110.0,0.6323738084542909,0.10856428464476708,lost,-1.0
2022_01_LV_LAC,2022,1,spread,home,-3.5,-104.0,0.5462485969270507,0.03644467535842333,won,0.9615384615384616
2022_01_LV_LAC,2022,1,total_points,under,52.5,-103.0,0.5487977782632875,0.04140861570171106,won,0.970873786407767
2022_01_NE_MIA,2022,1,moneyline,away,,140.0,0.748116697275889,0.33145003060922235,lost,-1.0
2022_01_NE_MIA,2022,1,spread,away,3.0,-104.0,0.8173548608804747,0.3075509393118473,lost,-1.0
2022_01_NE_MIA,2022,1,total_points,under,47.0,-109.0,0.5825822589626147,0.061051158484145884,won,0.9174311926605505
2022_01_NO_ATL,2022,1,moneyline,home,,201.0,0.4298908314861323,0.0976649178648698,lost,-1.0
2022_01_NO_ATL,2022,1,spread,home,6.0,-107.0,0.5907100923201474,0.07380187975976094,won,0.9345794392523364
2022_01_NO_ATL,2022,1,total_points,over,43.5,-108.0,0.7296546925632917,0.21042392333252247,won,0.9259259259259259
2022_01_PHI_DET,2022,1,moneyline,home,,211.0,0.4169353299125774,0.0953919215524488,lost,-1.0
2022_01_PHI_DET,2022,1,spread,home,6.0,-100.0,0.5797038927354011,0.07970389273540113,won,1.0
2022_01_PIT_CIN,2022,1,moneyline,away,,264.0,0.5742763440046046,0.29955106927932984,won,2.64
2022_01_PIT_CIN,2022,1,spread,away,7.5,-119.0,0.7686086446118499,0.22522964917805988,won,0.8403361344537815
2022_01_PIT_CIN,2022,1,total_points,under,44.5,101.0,0.5363078934803398,0.03879545566939452,won,1.01
2022_01_SF_CHI,2022,1,moneyline,home,,217.0,0.5523588468181477,0.2369014335689364,won,2.17
2022_01_SF_CHI,2022,1,spread,home,6.5,-111.0,0.7186226053545963,0.19255625464369586,won,0.9009009009009009
2022_01_SF_CHI,2022,1,total_points,over,38.0,-109.0,0.6256610907676747,0.10412999028920589,lost,-1.0
2022_01_TB_DAL,2022,1,moneyline,home,,120.0,0.5768427968458801,0.1222973423004256,lost,-1.0
2022_01_TB_DAL,2022,1,spread,home,2.5,-102.0,0.6374952801946965,0.13254478514519152,lost,-1.0
