event_id,week,market,player,selection,line,odds,model_probability,edge,outcome,actual,profit
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,JuJu Smith-Schuster,over,19.5,255.0,0.644,0.3623098591549296,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Charles Omenihu,over,0.25,252.0,0.60075,0.3166590909090909,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Evan Engram,over,39.5,250.0,0.50875,0.22303571428571434,lost,33.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,John Franklin-Myers,over,0.5,241.0,0.58325,0.28999486803519064,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Chris Jones,over,0.5,240.0,0.741,0.44688235294117645,won,1.0,2.4
96ce7785b0980b03282c7e10d4c58d4a,11,anytime_td,Xavier Worthy,over,0.5,240.0,0.36925,0.07513235294117648,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,JuJu Smith-Schuster,over,14.5,230.0,0.53975,0.2367196969696969,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Marvin Mims Jr.,over,19.5,230.0,0.374,0.07096969696969696,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Evan Engram,over,4.5,215.0,0.54025,0.22278968253968257,lost,4.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Brashard Smith,over,30.5,210.0,0.5075,0.18491935483870964,lost,8.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,59.5,200.0,0.49,0.15666666666666668,won,91.0,2.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Pat Bryant,over,19.5,200.0,0.41425,0.08091666666666669,won,82.0,2.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Noah Gray,over,19.5,200.0,0.4425,0.10916666666666669,lost,9.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Zach Allen,over,0.5,195.0,0.603,0.26401694915254237,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Evan Engram,over,46.5,190.0,0.425,0.08017241379310341,lost,33.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Jonathon Cooper,over,0.5,188.0,0.64725,0.3000277777777778,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,John Franklin-Myers,over,0.25,180.0,0.58325,0.2261071428571429,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Marquise Brown,over,19.5,180.0,0.48225,0.12510714285714286,lost,18.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,41.5,179.0,0.55075,0.1923270609318996,lost,40.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Chris Jones,over,0.25,171.0,0.741,0.3719963099630996,won,1.0,1.71
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,63.5,169.0,0.44925,0.07750278810408923,won,91.0,1.69
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,George Karlaftis,over,0.5,168.0,0.634,0.26086567164179103,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Marquise Brown,over,2.5,164.0,0.80175,0.4229621212121212,won,4.0,1.64
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Courtland Sutton,over,4.5,162.0,0.46375,0.08207061068702287,lost,4.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Brashard Smith,over,19.5,160.0,0.705,0.3203846153846153,lost,8.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Noah Gray,over,14.5,157.0,0.54625,0.15714494163424125,lost,9.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,29.5,150.0,0.70625,0.30625,won,40.0,1.5
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,JuJu Smith-Schuster,over,14.5,146.0,0.71925,0.31274593495934955,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Zach Allen,over,0.25,145.0,0.603,0.19483673469387752,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Jonathon Cooper,over,0.25,141.0,0.64725,0.23231224066390038,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Travis Kelce,over,4.5,140.0,0.71125,0.29458333333333336,won,9.0,1.4
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Noah Gray,over,1.5,138.0,0.604,0.18383193277310922,won,2.0,1.38
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Brashard Smith,over,20.5,137.0,0.68825,0.2663090717299578,lost,8.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Pat Bryant,over,14.5,132.0,0.50825,0.07721551724137932,won,82.0,1.32
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,George Karlaftis,over,0.25,132.0,0.634,0.20296551724137935,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Brashard Smith,over,14.5,132.0,0.7905,0.3594655172413793,lost,8.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Evan Engram,over,36.5,129.0,0.55425,0.11756877729257642,lost,33.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,31.5,125.0,0.68075,0.23630555555555555,won,40.0,1.25
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Evan Engram,over,29.5,125.0,0.65175,0.20730555555555563,won,33.0,1.25
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,49.5,125.0,0.6105,0.16605555555555562,won,91.0,1.25
96ce7785b0980b03282c7e10d4c58d4a,11,pass_tds,Bo Nix,over,1.5,123.0,0.64225,0.19381950672645737,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,53.5,122.0,0.561,0.1105495495495496,won,91.0,1.22
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Kareem Hunt,over,9.5,122.0,0.51725,0.06679954954954953,lost,3.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Evan Engram,over,14.5,120.0,0.56575,0.11120454545454544,lost,9.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Nik Bonitto,over,0.5,118.0,0.733,0.27428440366972473,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,RJ Harvey,under,2.5,117.0,0.5407500000000001,0.07992050691244246,lost,3.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Rashee Rice,under,6.5,115.0,0.6775,0.21238372093023256,won,6.0,1.15
96ce7785b0980b03282c7e10d4c58d4a,11,pass_interceptions,Patrick Mahomes,over,0.5,110.0,0.73275,0.25655952380952385,won,1.0,1.1
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,24.5,110.0,0.76475,0.2885595238095239,won,40.0,1.1
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Brashard Smith,over,1.5,108.0,0.87825,0.3974807692307692,won,2.0,1.08
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,RJ Harvey,under,45.5,105.0,0.87575,0.38794512195121955,won,30.0,1.05
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Noah Gray,over,10.5,105.0,0.6465,0.1586951219512195,lost,9.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,JuJu Smith-Schuster,over,9.5,105.0,0.721,0.2331951219512195,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_longest,Bo Nix,under,11.5,100.0,0.6415,0.14149999999999996,won,8.0,1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_attempts,RJ Harvey,under,12.5,100.0,0.95875,0.45875,won,11.0,1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Evan Engram,over,3.5,100.0,0.69075,0.19074999999999998,won,4.0,1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Kareem Hunt,under,40.5,100.0,0.632,0.132,lost,59.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Xavier Worthy,over,3.5,-102.0,0.56725,0.06229950495049508,lost,3.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Brashard Smith,over,10.5,-105.0,0.858,0.34580487804878046,lost,8.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_longest,RJ Harvey,under,11.5,-105.0,0.6845,0.17230487804878047,won,7.0,0.9523809523809523
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Marquise Brown,over,15.5,-107.0,0.63,0.11309178743961357,won,18.0,0.9345794392523364
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,JuJu Smith-Schuster,over,8.5,-108.0,0.75575,0.23651923076923076,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_attempts,Kareem Hunt,under,12.5,-108.0,0.71775,0.19851923076923073,lost,13.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,JuJu Smith-Schuster,over,11.5,-109.0,0.765,0.24346889952153117,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Patrick Mahomes,under,24.5,-109.0,0.631,0.10946889952153116,won,3.0,0.9174311926605505
96ce7785b0980b03282c7e10d4c58d4a,11,rush_longest,Patrick Mahomes,under,12.5,-109.0,0.657,0.13546889952153118,won,3.0,0.9174311926605505
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Travis Kelce,over,18.5,-110.0,0.58675,0.06294047619047616,won,21.0,0.9090909090909091
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Noah Gray,over,8.5,-110.0,0.62625,0.10244047619047614,lost,5.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Rashee Rice,under,24.5,-110.0,0.59775,0.07394047619047617,won,11.0,0.9090909090909091
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,43.5,-110.0,0.6865,0.16269047619047616,won,91.0,0.9090909090909091
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Bo Nix,under,23.5,-110.0,0.5902499999999999,0.0664404761904761,won,8.0,0.9090909090909091
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,RJ Harvey,under,48.5,-110.0,0.893,0.3691904761904762,won,30.0,0.9090909090909091
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Evan Engram,over,25.5,-110.0,0.711,0.18719047619047613,won,33.0,0.9090909090909091
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,JuJu Smith-Schuster,over,10.5,-110.0,0.78025,0.25644047619047616,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Troy Franklin,under,40.5,-110.0,0.75025,0.22644047619047614,lost,84.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,42.5,-110.0,0.69525,0.1714404761904762,won,91.0,0.9090909090909091
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Troy Franklin,under,41.5,-110.0,0.7585,0.23469047619047612,lost,84.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,JuJu Smith-Schuster,over,9.5,-110.0,0.79675,0.2729404761904761,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,pass_longest_completion,Bo Nix,under,35.5,-110.0,0.60575,0.08194047619047617,lost,48.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Rashee Rice,under,76.5,-111.0,0.677,0.15093364928909958,won,38.0,0.9009009009009009
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,22.5,-111.0,0.79075,0.2646836492890995,won,40.0,0.9009009009009009
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Kareem Hunt,under,43.5,-111.0,0.67425,0.14818364928909955,lost,59.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,44.5,-112.0,0.67625,0.1479481132075472,won,91.0,0.8928571428571429
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Pat Bryant,over,10.5,-112.0,0.60275,0.07444811320754718,won,82.0,0.8928571428571429
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,21.5,-112.0,0.8005,0.27219811320754717,won,40.0,0.8928571428571429
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Rashee Rice,under,74.5,-112.0,0.66025,0.13194811320754718,won,38.0,0.8928571428571429
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,RJ Harvey,under,46.5,-112.0,0.882,0.3536981132075472,won,30.0,0.8928571428571429
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,RJ Harvey,under,50.5,-114.0,0.90225,0.3695397196261683,won,30.0,0.8771929824561403
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Rashee Rice,under,75.5,-114.0,0.66925,0.1365397196261683,won,38.0,0.8771929824561403
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Evan Engram,over,26.5,-114.0,0.69575,0.16303971962616826,won,33.0,0.8771929824561403
96ce7785b0980b03282c7e10d4c58d4a,11,sacks,Nik Bonitto,over,0.25,-114.0,0.733,0.20028971962616826,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Kareem Hunt,over,6.5,-114.0,0.6225,0.08978971962616833,lost,3.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Troy Franklin,under,17.5,-114.0,0.6639999999999999,0.1312897196261682,lost,35.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Noah Gray,over,9.5,-114.0,0.66625,0.13353971962616829,lost,9.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,tackles_assists,Riley Moss,under,5.5,-115.0,0.6637500000000001,0.12886627906976755,won,4.0,0.8695652173913043
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Brashard Smith,over,8.5,-115.0,0.813,0.27811627906976744,lost,6.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Troy Franklin,under,42.5,-115.0,0.7695,0.23461627906976745,lost,84.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,pass_longest_completion,Bo Nix,under,36.5,-115.0,0.633,0.0981162790697675,lost,48.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Evan Engram,over,12.5,-115.0,0.65675,0.12186627906976744,lost,9.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Xavier Worthy,under,20.5,-115.0,0.6205,0.08561627906976754,won,11.0,0.8695652173913043
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Marquise Brown,over,14.5,-115.0,0.6705,0.13561627906976748,won,18.0,0.8695652173913043
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Kareem Hunt,under,44.5,-115.0,0.68325,0.14836627906976751,lost,59.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Patrick Mahomes,under,25.5,-115.0,0.6487499999999999,0.11386627906976743,won,3.0,0.8695652173913043
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Bo Nix,under,24.5,-116.0,0.61225,0.07521296296296287,won,8.0,0.8620689655172413
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Noah Gray,over,8.5,-117.0,0.69525,0.15607949308755764,won,9.0,0.8547008547008547
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Evan Engram,over,24.5,-118.0,0.726,0.18471559633027523,won,33.0,0.847457627118644
96ce7785b0980b03282c7e10d4c58d4a,11,tackles_assists,Jaylen Watson,under,4.5,-120.0,0.6535,0.10804545454545456,won,3.0,0.8333333333333334
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Troy Franklin,under,20.5,-120.0,0.75725,0.21179545454545456,lost,35.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,rush_yards,Rashee Rice,under,5.5,-121.0,0.632,0.08448868778280538,won,0.0,0.8264462809917356
96ce7785b0980b03282c7e10d4c58d4a,11,tackles_assists,Talanoa Hufanga,under,7.5,-122.0,0.77025,0.2207004504504504,won,6.0,0.819672131147541
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Marquise Brown,over,13.5,-122.0,0.70775,0.1582004504504504,won,18.0,0.819672131147541
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Pat Bryant,over,9.5,-122.0,0.62425,0.07470045045045037,won,82.0,0.819672131147541
96ce7785b0980b03282c7e10d4c58d4a,11,pass_interceptions,Bo Nix,over,0.5,-125.0,0.785,0.22944444444444445,lost,0.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,reception_longest,Travis Kelce,over,17.5,-125.0,0.63275,0.07719444444444445,won,21.0,0.8
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,20.5,-125.0,0.813,0.25744444444444436,won,40.0,0.8
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,40.5,-125.0,0.71675,0.16119444444444442,won,91.0,0.8
96ce7785b0980b03282c7e10d4c58d4a,11,rush_longest,RJ Harvey,under,12.5,-125.0,0.72725,0.17169444444444437,won,7.0,0.8
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Marquise Brown,over,19.5,-130.0,0.82475,0.2595326086956522,won,40.0,0.7692307692307693
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Travis Kelce,over,39.5,-132.0,0.72725,0.15828448275862061,won,91.0,0.7575757575757576
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Courtland Sutton,over,3.5,-134.0,0.65975,0.08710042735042733,won,4.0,0.746268656716418
96ce7785b0980b03282c7e10d4c58d4a,11,rush_attempts,RJ Harvey,under,13.5,-135.0,0.971,0.39653191489361694,won,11.0,0.7407407407407407
96ce7785b0980b03282c7e10d4c58d4a,11,tackles_assists,Trent McDuffie,under,5.5,-135.0,0.71625,0.14178191489361702,won,3.0,0.7407407407407407
96ce7785b0980b03282c7e10d4c58d4a,11,kicking_points,Harrison Butker,under,8.5,-135.0,0.6365000000000001,0.062031914893617035,won,7.0,0.7407407407407407
96ce7785b0980b03282c7e10d4c58d4a,11,reception_yards,Brashard Smith,over,9.5,-137.0,0.8715,0.2934409282700422,lost,8.0,-1.0
96ce7785b0980b03282c7e10d4c58d4a,11,receptions,Troy Franklin,under,4.5,-144.0,0.8295,0.23933606557377052,won,4.0,0.6944444444444444
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,79.5,600.0,0.27025,0.12739285714285714,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_tds,C.J. Stroud,over,2.5,581.0,0.25275,0.10590712187958881,lost,1.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Bhayshul Tuten,over,24.5,574.0,0.37125,0.22288204747774484,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Nick Chubb,over,24.5,570.0,0.265,0.11574626865671644,lost,2.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_yards,C.J. Stroud,over,299.5,546.0,0.218,0.06320123839009287,lost,204.0,-1.0
97de7672b61dbddbce982711c121e76d,3,sacks,Will Anderson Jr.,over,1.5,501.0,0.39275,0.22636064891846921,lost,1.0,-1.0
97de7672b61dbddbce982711c121e76d,3,defensive_interceptions,Calen Bullock,over,0.5,500.0,0.62925,0.46258333333333335,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_tds,Trevor Lawrence,over,2.5,493.0,0.25325,0.08461593591905561,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,sacks,Derek Barnett,over,0.5,490.0,0.654,0.4845084745762712,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,defensive_interceptions,Kamari Lassiter,over,0.5,475.0,0.78075,0.6068369565217392,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Bhayshul Tuten,over,2.5,451.0,0.31325,0.1317617967332123,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,78.5,450.0,0.276,0.0941818181818182,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_interceptions,C.J. Stroud,over,1.5,440.0,0.43975,0.2545648148148148,won,2.0,4.4
97de7672b61dbddbce982711c121e76d,3,rush_yards,Nick Chubb,over,79.5,420.0,0.35425,0.1619423076923077,lost,38.0,-1.0
97de7672b61dbddbce982711c121e76d,3,anytime_td,Christian Kirk,over,0.5,420.0,0.2845,0.09219230769230766,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,69.5,420.0,0.33425,0.14194230769230767,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Christian Kirk,over,5.5,400.0,0.31575,0.11574999999999996,lost,3.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Travis Etienne Jr.,over,29.5,400.0,0.32225,0.12224999999999997,void,,0.0
97de7672b61dbddbce982711c121e76d,3,receptions,Nick Chubb,over,2.5,394.0,0.31325,0.11082085020242913,won,3.0,3.94
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,74.5,390.0,0.30325,0.09916836734693879,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,defensive_interceptions,Derek Stingley Jr.,over,0.5,380.0,0.7055,0.49716666666666665,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,sacks,Emmanuel Ogbah,over,0.5,367.0,0.6015,0.3873672376873662,void,,0.0
97de7672b61dbddbce982711c121e76d,3,reception_longest,Christian Kirk,over,29.5,360.0,0.31675,0.0993586956521739,lost,13.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_yards,C.J. Stroud,over,274.5,340.0,0.3075,0.08022727272727273,lost,204.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_interceptions,Trevor Lawrence,over,1.5,312.0,0.41125,0.16853155339805825,lost,1.0,-1.0
97de7672b61dbddbce982711c121e76d,3,sacks,Sheldon Rankins,over,0.5,310.0,0.713,0.46909756097560973,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,59.5,300.0,0.418,0.16799999999999998,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Travis Etienne Jr.,over,3.5,300.0,0.34,0.09000000000000002,void,,0.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,68.5,300.0,0.341,0.09100000000000003,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,anytime_td,Bhayshul Tuten,over,0.5,290.0,0.3195,0.06308974358974362,won,1.0,2.9
97de7672b61dbddbce982711c121e76d,3,sacks,Emmanuel Ogbah,over,0.25,287.0,0.6015,0.3431020671834626,void,,0.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Nick Chubb,over,14.5,261.0,0.48525,0.20824168975069252,lost,2.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Bhayshul Tuten,over,14.5,260.0,0.5615,0.2837222222222222,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,rush_yards,Nick Chubb,over,69.5,255.0,0.4695,0.18780985915492954,lost,38.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Travis Etienne Jr.,over,24.5,240.0,0.4185,0.12438235294117644,void,,0.0
97de7672b61dbddbce982711c121e76d,3,field_goals,Ka'imi Fairbairn,over,2.5,233.0,0.3605,0.06019969969969968,lost,1.0,-1.0
97de7672b61dbddbce982711c121e76d,3,sacks,Arik Armstead,over,0.5,226.0,0.6265,0.31975153374233123,push,0.5,0.0
97de7672b61dbddbce982711c121e76d,3,rush_yards,Nick Chubb,over,74.5,210.0,0.41,0.08741935483870966,lost,38.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Christian Kirk,over,4.5,210.0,0.457,0.1344193548387097,lost,3.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,58.5,199.0,0.42625,0.09180183946488296,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Dalton Schultz,over,39.5,190.0,0.4185,0.07367241379310341,lost,39.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,49.5,185.0,0.5085,0.15762280701754383,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,rush_yards,Nick Chubb,over,72.5,185.0,0.43,0.07912280701754387,lost,38.0,-1.0
97de7672b61dbddbce982711c121e76d,3,anytime_td,Brian Thomas Jr,over,0.5,180.0,0.43275,0.07560714285714287,void,,0.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Travis Etienne Jr.,over,19.5,170.0,0.522,0.15162962962962967,void,,0.0
97de7672b61dbddbce982711c121e76d,3,receptions,Bhayshul Tuten,over,1.5,165.0,0.588,0.2106415094339622,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Nick Chubb,over,1.5,155.0,0.588,0.19584313725490193,won,3.0,1.55
97de7672b61dbddbce982711c121e76d,3,rush_yards,Nick Chubb,over,59.5,150.0,0.60075,0.20074999999999998,lost,38.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Nick Chubb,over,9.5,148.0,0.62125,0.2180241935483871,lost,2.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_tds,C.J. Stroud,over,1.5,148.0,0.50675,0.10352419354838716,lost,1.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Travis Hunter,over,4.5,145.0,0.47225,0.06408673469387755,lost,1.0,-1.0
97de7672b61dbddbce982711c121e76d,3,sacks,Travon Walker,over,0.5,140.0,0.6425,0.22583333333333327,won,1.0,1.4
97de7672b61dbddbce982711c121e76d,3,receptions,Dyami Brown,under,2.5,135.0,0.6950000000000001,0.26946808510638304,won,2.0,1.35
97de7672b61dbddbce982711c121e76d,3,reception_yards,Christian Kirk,over,48.5,134.0,0.51875,0.09139957264957271,lost,25.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Bhayshul Tuten,over,15.5,134.0,0.539,0.1116495726495727,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Brenton Strange,under,2.5,134.0,0.50825,0.08089957264957265,lost,6.0,-1.0
97de7672b61dbddbce982711c121e76d,3,sacks,Danielle Hunter,over,0.5,132.0,0.7645,0.3334655172413793,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,receptions,Dalton Schultz,over,3.5,130.0,0.5205,0.0857173913043478,won,5.0,1.3
97de7672b61dbddbce982711c121e76d,3,receptions,Travis Etienne Jr.,over,2.5,128.0,0.56375,0.12515350877192982,void,,0.0
97de7672b61dbddbce982711c121e76d,3,rush_yards,Nick Chubb,over,62.5,127.0,0.55725,0.11672136563876656,lost,38.0,-1.0
97de7672b61dbddbce982711c121e76d,3,pass_tds,Trevor Lawrence,over,1.5,125.0,0.50675,0.062305555555555614,lost,0.0,-1.0
97de7672b61dbddbce982711c121e76d,3,reception_yards,Nick Chubb,over,10.5,125.0,0.59675,0.15230555555555558,lost,2.0,-1.0
97de7672b61dbddbce982711c121e76d,3,tackles_assists,Jourdan Lewis,under,4.5,120.0,0.606,0.15145454545454545,won,4.0,1.2
