season,sel,market,profit
2024,under,reception_yards,0.8771929824561403
2024,over,reception_yards,0.8695652173913043
2024,over,rush_longest,-1.0
2024,under,rush_yards,-1.0
2024,under,rush_yards,0.8695652173913043
2024,over,rush_yards,-1.0
2024,over,reception_yards,0.8695652173913043
2024,over,reception_yards,0.8695652173913043
2024,over,rush_yards,0.8695652173913043
2024,over,pass_yards,-1.0
2024,over,pass_yards,0.8695652173913043
2024,under,pass_yards,-1.0
2024,under,pass_yards,-1.0
2024,under,reception_yards,0.8695652173913043
2024,over,reception_yards,-1.0
2024,under,reception_yards,0.8695652173913043
2024,over,reception_yards,-1.0
2024,under,reception_yards,0.8695652173913043
2024,under,rush_longest,0.8695652173913043
2024,over,rush_longest,-1.0
2024,under,reception_yards,0.8695652173913043
2024,under,receptions,-1.0
2024,under,reception_longest,0.8695652173913043
2024,under,reception_longest,0.8695652173913043
2024,over,reception_longest,-1.0
2024,over,pass_yards,0.8695652173913043
2024,under,pass_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,under,reception_longest,0.8547008547008547
2024,under,reception_yards,0.8547008547008547
2024,under,reception_yards,0.8547008547008547
2024,over,pass_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_longest,-1.0
2024,over,rush_attempts,0.847457627118644
2024,over,reception_yards,-1.0
2024,under,pass_attempts,-1.0
2024,over,sacks,0.8333333333333334
2024,under,reception_longest,0.8333333333333334
2024,over,rush_yards,0.8333333333333334
2024,under,rush_longest,-1.0
2024,over,reception_longest,0.8333333333333334
2024,over,tackles_assists,0.8333333333333334
2024,over,tackles_assists,0.8333333333333334
2024,under,rush_yards,-1.0
2024,under,pass_longest_completion,-1.0
2024,under,receptions,-1.0
2024,over,reception_longest,-1.0
2024,under,rush_longest,0.8264462809917356
2024,under,reception_longest,0.819672131147541
2024,under,rush_yards,0.819672131147541
2024,over,field_goals,0.8
2024,over,reception_yards,0.8
2024,over,reception_longest,0.8
2024,over,reception_yards,0.7874015748031497
2024,over,reception_yards,0.78125
2024,over,receptions,0.78125
2024,under,rush_attempts,0.78125
2024,over,reception_yards,-1.0
2024,over,receptions,-1.0
2024,over,kicking_points,0.7692307692307693
2024,over,pass_tds,-1.0
2024,under,pass_attempts,-1.0
2024,under,reception_yards,0.7575757575757576
2024,under,pass_completions,-1.0
2024,under,reception_yards,-1.0
2024,under,rush_yards,-1.0
2024,under,pass_completions,0.7407407407407407
2024,over,tackles_assists,-1.0
2024,under,tackles_assists,0.7407407407407407
2024,over,rush_attempts,0.7407407407407407
2024,under,tackles_assists,0.7352941176470589
2024,under,receptions,-1.0
2024,over,pass_interceptions,0.7246376811594203
2024,over,rush_yards,-1.0
2024,over,tackles_assists,-1.0
2024,over,anytime_td,0.7142857142857143
2024,under,kicking_points,-1.0
2024,under,field_goals,-1.0
2024,under,pass_yards,-1.0
2024,over,rush_yards,0.7092198581560284
2024,over,receptions,-1.0
2024,under,reception_yards,-1.0
2024,under,reception_yards,0.6993006993006993
2024,under,pass_yards,0.6993006993006993
2024,over,receptions,-1.0
2024,under,tackles_assists,-1.0
2024,under,reception_yards,0.6896551724137931
2024,under,rush_yards,0.6896551724137931
2024,over,receptions,0.6896551724137931
2024,under,receptions,0.684931506849315
2024,under,pass_interceptions,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,sacks,0.6578947368421053
2024,over,reception_yards,-1.0
2024,under,receptions,-1.0
2024,over,reception_yards,-1.0
2024,under,rush_yards,0.6369426751592356
2024,under,reception_yards,0.6369426751592356
2024,over,reception_yards,0.6329113924050633
2024,over,anytime_td,-1.0
2024,under,reception_yards,0.6289308176100629
2024,under,pass_yards,0.625
2024,over,anytime_td,-1.0
2024,under,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,receptions,-1.0
2024,over,anytime_td,-1.0
2024,under,pass_yards,-1.0
2024,under,rush_yards,5.5
2024,over,reception_yards,5.5
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,5.5
2024,over,rush_yards,5.25
2024,over,rush_yards,5.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,pass_yards,4.75
2024,over,rush_yards,-1.0
2024,over,reception_yards,4.7
2024,over,anytime_td,-1.0
2024,over,pass_yards,4.5
2024,over,receptions,4.5
2024,over,receptions,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,anytime_td,-1.0
2024,over,receptions,-1.0
2024,over,sacks,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,receptions,-1.0
2024,over,sacks,-1.0
2024,over,anytime_td,-1.0
2024,over,reception_yards,3.4
2024,over,rush_yards,3.4
2024,over,reception_yards,3.3
2024,over,anytime_td,-1.0
2024,over,sacks,-1.0
2024,over,reception_yards,3.2
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,sacks,-1.0
2024,over,anytime_td,3.0
2024,over,reception_yards,-1.0
2024,under,rush_yards,3.0
2024,over,anytime_td,-1.0
2024,over,reception_yards,-1.0
2024,under,receptions,-1.0
2024,over,anytime_td,-1.0
2024,under,reception_yards,-1.0
2024,over,receptions,2.8
2024,over,receptions,-1.0
2024,under,pass_tds,-1.0
2024,under,rush_yards,2.75
2024,over,receptions,2.7
2024,over,pass_yards,2.65
2024,under,pass_yards,-1.0
2024,under,receptions,-1.0
2024,over,receptions,2.6
2024,over,rush_yards,2.6
2024,over,rush_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,rush_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,2.5
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,under,pass_tds,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,sacks,2.4
2024,under,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,receptions,-1.0
2024,under,pass_yards,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,2.35
2024,over,pass_yards,2.3
2024,under,reception_yards,-1.0
2024,over,reception_yards,2.25
2024,over,reception_yards,2.25
2024,over,reception_yards,-1.0
2024,under,pass_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,under,receptions,2.15
2024,under,rush_yards,2.15
2024,over,pass_yards,2.1
2024,over,sacks,2.1
2024,over,rush_yards,2.1
2024,over,rush_yards,2.05
2024,over,reception_yards,2.05
2024,over,reception_yards,2.05
2024,under,pass_yards,-1.0
2024,under,pass_yards,-1.0
2024,under,receptions,-1.0
2024,under,rush_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,rush_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,reception_yards,1.85
2024,under,rush_yards,1.85
2024,under,rush_yards,1.8
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,rush_yards,1.8
2024,over,pass_tds,1.75
2024,over,reception_yards,-1.0
2024,under,pass_yards,-1.0
2024,over,sacks,1.75
2024,under,receptions,-1.0
2024,over,sacks,1.7
2024,under,reception_yards,-1.0
2024,over,reception_yards,1.65
2024,over,rush_yards,-1.0
2024,over,reception_yards,1.65
2024,over,anytime_td,1.65
2024,over,rush_yards,-1.0
2024,over,reception_yards,1.65
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,rush_yards,1.6
2024,over,reception_yards,1.6
2024,under,reception_yards,-1.0
2024,over,pass_yards,1.55
2024,over,reception_yards,-1.0
2024,over,receptions,1.55
2024,under,reception_yards,-1.0
2024,over,pass_tds,1.54
2024,over,reception_yards,1.52
2024,over,receptions,1.5
2024,under,reception_yards,-1.0
2024,under,reception_yards,1.48
2024,under,pass_yards,-1.0
2024,over,receptions,-1.0
2024,over,receptions,1.45
2024,over,anytime_td,1.45
2024,under,receptions,-1.0
2024,under,pass_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,rush_yards,1.4
2024,over,reception_yards,-1.0
2024,under,reception_yards,1.4
2024,over,pass_yards,-1.0
2024,over,reception_yards,1.38
2024,under,receptions,1.38
2024,over,receptions,1.38
2024,under,rush_yards,-1.0
2024,under,rush_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,1.35
2024,under,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,1.35
2024,under,pass_yards,-1.0
2024,under,receptions,-1.0
2024,under,reception_yards,-1.0
2024,under,pass_yards,-1.0
2024,under,rush_attempts,-1.0
2024,over,reception_yards,-1.0
2024,over,tackles_assists,-1.0
2024,under,tackles_assists,-1.0
2024,over,pass_yards,1.25
2024,under,rush_yards,1.25
2024,over,rush_yards,1.25
2024,over,rush_yards,-1.0
2024,over,rush_yards,1.25
2024,over,reception_yards,1.25
2024,over,rush_yards,-1.0
2024,over,pass_yards,1.2
2024,under,reception_yards,-1.0
2024,under,tackles_assists,-1.0
2024,over,tackles_assists,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,1.2
2024,over,reception_yards,1.18
2024,over,pass_yards,1.18
2024,over,receptions,-1.0
2024,over,reception_yards,1.17
2024,under,reception_yards,1.17
2024,over,reception_yards,-1.0
2024,over,rush_attempts,1.15
2024,over,tackles_assists,1.15
2024,over,reception_yards,1.15
2024,under,pass_interceptions,1.15
2024,under,kicking_points,1.15
2024,under,pass_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,field_goals,1.12
2024,over,reception_yards,1.1
2024,under,receptions,-1.0
2024,over,tackles_assists,1.1
2024,under,tackles_assists,1.1
2024,over,reception_yards,1.1
2024,over,pass_yards,1.08
2024,under,rush_yards,-1.0
2024,under,tackles_assists,1.05
2024,over,tackles_assists,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,1.05
2024,under,receptions,-1.0
2024,under,rush_attempts,-1.0
2024,over,pass_completions,1.02
2024,over,pass_attempts,1.02
2024,under,pass_completions,-1.0
2024,under,rush_yards,1.0
2024,over,rush_attempts,-1.0
2024,under,tackles_assists,1.0
2024,over,tackles_assists,-1.0
2024,over,reception_yards,1.0
2024,under,reception_longest,1.0
2024,under,reception_yards,-1.0
2024,under,receptions,1.0
2024,under,reception_yards,-1.0
2024,over,rush_longest,-1.0
2024,over,tackles_assists,-1.0
2024,under,reception_longest,1.0
2024,over,reception_longest,-1.0
2024,over,reception_longest,1.0
2024,under,pass_attempts,0.9803921568627451
2024,over,rush_yards,0.970873786407767
2024,under,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,0.9615384615384616
2024,under,pass_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,rush_longest,0.9523809523809523
2024,over,reception_yards,0.9523809523809523
2024,under,reception_yards,-1.0
2024,under,reception_yards,0.9523809523809523
2024,over,rush_longest,-1.0
2024,under,rush_yards,0.9523809523809523
2024,over,receptions,-1.0
2024,over,reception_yards,0.9523809523809523
2024,under,reception_longest,-1.0
2024,under,pass_completions,-1.0
2024,over,reception_longest,0.9523809523809523
2024,under,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,anytime_td,-1.0
2024,over,pass_longest_completion,0.9433962264150944
2024,over,reception_yards,-1.0
2024,under,rush_yards,-1.0
2024,over,reception_longest,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_longest,0.9259259259259259
2024,under,pass_interceptions,-1.0
2024,under,rush_yards,0.9259259259259259
2024,over,pass_interceptions,0.9259259259259259
2024,over,pass_completions,0.9259259259259259
2024,over,field_goals,0.9259259259259259
2024,under,pass_longest_completion,-1.0
2024,under,rush_longest,-1.0
2024,under,rush_yards,0.9174311926605505
2024,over,pass_yards,0.9174311926605505
2024,over,reception_longest,-1.0
2024,over,pass_yards,0.9174311926605505
2024,over,reception_yards,-1.0
2024,over,receptions,0.9090909090909091
2024,over,rush_yards,-1.0
2024,under,reception_yards,0.9090909090909091
2024,over,reception_yards,0.9090909090909091
2024,under,reception_yards,0.9090909090909091
2024,under,reception_yards,-1.0
2024,under,rush_attempts,0.9090909090909091
2024,over,rush_longest,0.9090909090909091
2024,over,rush_yards,-1.0
2024,under,rush_longest,0.9090909090909091
2024,over,pass_attempts,-1.0
2024,over,pass_yards,0.9090909090909091
2024,under,reception_longest,-1.0
2024,under,reception_longest,0.9090909090909091
2024,over,reception_longest,0.9090909090909091
2024,under,pass_yards,-1.0
2024,under,pass_yards,-1.0
2024,over,pass_yards,0.9090909090909091
2024,under,pass_yards,-1.0
2024,under,rush_yards,0.9090909090909091
2024,over,reception_longest,-1.0
2024,under,reception_longest,-1.0
2024,over,rush_yards,-1.0
2024,over,rush_longest,-1.0
2024,over,rush_longest,0.9090909090909091
2024,over,rush_yards,0.9090909090909091
2024,over,reception_yards,-1.0
2024,under,reception_yards,0.9090909090909091
2024,over,reception_yards,0.9090909090909091
2024,over,reception_yards,0.9090909090909091
2024,over,reception_yards,-1.0
2024,over,reception_yards,0.9090909090909091
2024,under,reception_yards,0.9090909090909091
2024,over,reception_yards,0.9090909090909091
2024,under,reception_yards,0.9090909090909091
2024,under,reception_yards,-1.0
2024,over,kicking_points,0.9090909090909091
2024,over,reception_longest,0.9090909090909091
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,rush_yards,0.8928571428571429
2024,under,reception_yards,-1.0
2024,over,reception_yards,0.8849557522123894
2024,under,reception_yards,-1.0
2024,under,reception_yards,0.8849557522123894
2024,under,rush_yards,-1.0
2024,over,reception_yards,0.8849557522123894
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,pass_yards,-1.0
2024,over,pass_yards,0.8849557522123894
2024,under,kicking_points,-1.0
2024,over,pass_yards,0.8771929824561403
2024,under,pass_yards,-1.0
2024,under,pass_attempts,-1.0
2024,over,sacks,-1.0
2024,over,reception_longest,-1.0
2024,under,reception_longest,-1.0
2024,under,reception_longest,-1.0
2024,over,reception_longest,0.8771929824561403
2024,under,reception_longest,0.8771929824561403
2024,over,reception_longest,-1.0
2024,over,rush_yards,0.8771929824561403
2024,under,reception_yards,-1.0
2024,over,reception_yards,0.8771929824561403
2024,under,reception_yards,-1.0
2024,under,reception_yards,0.8771929824561403
2024,under,reception_yards,-1.0
2024,over,reception_yards,0.8771929824561403
2024,over,reception_yards,0.8771929824561403
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,rush_yards,-1.0
2024,under,pass_longest_completion,-1.0
2024,over,pass_yards,0.8695652173913043
2024,under,pass_yards,-1.0
2024,over,pass_yards,0.8695652173913043
2024,under,pass_yards,-1.0
2024,under,rush_longest,0.8695652173913043
2024,over,rush_yards,-1.0
2024,over,rush_yards,0.8695652173913043
2024,under,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,rush_yards,-1.0
2024,under,pass_yards,-1.0
2024,over,pass_yards,0.8695652173913043
2024,over,pass_yards,0.8695652173913043
2024,over,reception_longest,-1.0
2024,under,reception_longest,0.8695652173913043
2024,over,pass_longest_completion,0.8695652173913043
2024,over,reception_yards,0.8695652173913043
2024,under,reception_yards,0.8695652173913043
2024,over,reception_longest,-1.0
2024,under,reception_longest,0.8695652173913043
2024,over,reception_yards,0.8695652173913043
2024,under,rush_longest,-1.0
2024,under,rush_yards,-1.0
2024,over,sacks,-1.0
2024,under,sacks,0.8695652173913043
2024,under,pass_completions,-1.0
2024,under,reception_yards,0.8547008547008547
2024,over,reception_yards,0.847457627118644
2024,under,reception_longest,0.847457627118644
2024,under,pass_yards,-1.0
2024,over,rush_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,reception_longest,0.8333333333333334
2024,under,field_goals,-1.0
2024,under,reception_longest,-1.0
2024,over,reception_yards,0.8264462809917356
2024,under,reception_longest,-1.0
2024,over,receptions,0.8130081300813008
2024,over,tackles_assists,-1.0
2024,over,tackles_assists,-1.0
2024,over,reception_longest,0.8
2024,under,tackles_assists,0.8
2024,over,reception_yards,0.8
2024,over,pass_interceptions,-1.0
2024,under,tackles_assists,0.8
2024,over,rush_attempts,0.8
2024,under,rush_attempts,0.78125
2024,over,reception_yards,-1.0
2024,over,field_goals,-1.0
2024,over,reception_yards,0.7692307692307693
2024,over,pass_completions,0.7407407407407407
2024,under,reception_yards,-1.0
2024,under,reception_yards,0.7352941176470589
2024,over,rush_yards,0.7299270072992701
2024,under,pass_yards,-1.0
2024,under,receptions,0.7142857142857143
2024,over,kicking_points,-1.0
2024,under,tackles_assists,0.7142857142857143
2024,over,receptions,0.6993006993006993
2024,under,reception_yards,-1.0
2024,under,rush_yards,-1.0
2024,over,tackles_assists,-1.0
2024,under,tackles_assists,-1.0
2024,under,tackles_assists,-1.0
2024,over,reception_yards,0.6756756756756757
2024,under,tackles_assists,0.6666666666666666
2024,over,pass_yards,0.6666666666666666
2024,under,receptions,-1.0
2024,under,rush_yards,0.6666666666666666
2024,under,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,reception_yards,0.6578947368421053
2024,under,tackles_assists,0.6451612903225806
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,rush_attempts,-1.0
2024,over,receptions,0.6451612903225806
2024,under,reception_yards,0.6289308176100629
2024,over,reception_yards,0.6289308176100629
2024,under,pass_yards,-1.0
2024,under,receptions,0.625
2024,under,pass_yards,-1.0
2024,over,tackles_assists,0.625
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,tackles_assists,-1.0
2024,over,reception_longest,-1.0
2024,over,reception_longest,-1.0
2024,over,reception_yards,-1.0
2024,over,defensive_interceptions,-1.0
2024,over,defensive_interceptions,-1.0
2024,over,reception_yards,5.68
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_longest,-1.0
2024,over,sacks,-1.0
2024,over,tackles_assists,-1.0
2024,over,defensive_interceptions,-1.0
2024,over,kicking_points,-1.0
2024,over,defensive_interceptions,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,sacks,0.0
2024,over,reception_yards,-1.0
2024,over,reception_tds,5.25
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,receptions,5.2
2024,over,rush_attempts,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,anytime_td,-1.0
2024,over,sacks,0.0
2024,over,pass_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,rush_longest,-1.0
2024,over,anytime_td,-1.0
2024,over,reception_longest,-1.0
2024,over,reception_longest,-1.0
2024,over,reception_yards,-1.0
2024,over,tackles_assists,-1.0
2024,over,tackles_assists,-1.0
2024,over,defensive_interceptions,-1.0
2024,over,rush_longest,-1.0
2024,over,sacks,4.5
2024,over,rush_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,tackles_assists,-1.0
2024,over,tackles_assists,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,receptions,-1.0
2024,over,defensive_interceptions,-1.0
2024,over,reception_yards,-1.0
2024,over,receptions,4.2
2024,over,rush_attempts,-1.0
2024,over,rush_attempts,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,sacks,-1.0
2024,over,sacks,-1.0
2024,over,sacks,-1.0
2024,under,pass_tds,-1.0
2024,over,pass_tds,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,kicking_points,-1.0
2024,over,pass_interceptions,-1.0
2024,over,receptions,-1.0
2024,over,rush_attempts,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,reception_longest,-1.0
2024,over,rush_tds,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_completions,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,pass_completions,-1.0
2024,over,sacks,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,3.6
2024,over,receptions,-1.0
2024,over,rush_yards,-1.0
2024,over,tackles_assists,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,sacks,-1.0
2024,over,sacks,-1.0
2024,over,sacks,-1.0
2024,over,reception_yards,-1.0
2024,over,anytime_td,-1.0
2024,over,tackles_assists,3.4
2024,over,tackles_assists,-1.0
2024,over,rush_attempts,-1.0
2024,over,pass_tds,-1.0
2024,over,reception_yards,-1.0
2024,over,receptions,3.3
2024,over,rush_longest,-1.0
2024,over,pass_interceptions,3.25
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,tackles_assists,-1.0
2024,over,defensive_interceptions,3.2
2024,over,rush_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,sacks,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,reception_longest,3.05
2024,over,rush_attempts,3.0
2024,over,tackles_assists,-1.0
2024,over,reception_yards,-1.0
2024,under,rush_yards,3.0
2024,over,receptions,2.95
2024,over,reception_longest,-1.0
2024,over,tackles_assists,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,pass_yards,2.9
2024,over,rush_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,pass_yards,-1.0
2024,under,reception_yards,2.85
2024,over,reception_yards,-1.0
2024,over,reception_yards,2.85
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,under,reception_yards,2.8
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,receptions,2.75
2024,over,reception_yards,-1.0
2024,under,reception_yards,2.7
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,field_goals,-1.0
2024,over,pass_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,receptions,-1.0
2024,over,tackles_assists,-1.0
2024,over,receptions,2.45
2024,over,reception_yards,-1.0
2024,over,reception_longest,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_longest,-1.0
2024,under,receptions,-1.0
2024,under,receptions,2.35
2024,under,rush_yards,-1.0
2024,under,pass_yards,2.3
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,kicking_points,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,2.25
2024,over,tackles_assists,-1.0
2024,under,rush_yards,2.25
2024,over,anytime_td,-1.0
2024,over,rush_yards,-1.0
2024,over,pass_completions,-1.0
2024,over,rush_attempts,-1.0
2024,over,tackles_assists,2.2
2024,over,reception_yards,-1.0
2024,over,pass_completions,2.2
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,under,pass_yards,2.2
2024,over,pass_yards,-1.0
2024,over,anytime_td,2.15
2024,over,rush_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,2.15
2024,over,rush_yards,-1.0
2024,under,reception_yards,2.15
2024,over,tackles_assists,2.1
2024,over,reception_longest,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,under,receptions,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_longest,-1.0
2024,over,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,rush_attempts,2.01
2024,under,reception_yards,2.0
2024,over,sacks,-1.0
2024,over,field_goals,-1.0
2024,over,tackles_assists,-1.0
2024,over,receptions,-1.0
2024,over,reception_yards,1.95
2024,over,anytime_td,-1.0
2024,over,receptions,-1.0
2024,over,rush_attempts,-1.0
2024,over,reception_yards,-1.0
2024,over,receptions,-1.0
2024,over,rush_attempts,-1.0
2024,under,reception_yards,1.88
2024,under,reception_yards,-1.0
2024,over,receptions,-1.0
2024,under,receptions,1.85
2024,over,tackles_assists,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,1.8
2024,over,sacks,-1.0
2024,under,receptions,-1.0
2024,under,reception_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,pass_yards,1.75
2024,over,reception_yards,1.75
2024,over,rush_yards,-1.0
2024,under,rush_yards,1.75
2024,over,rush_yards,-1.0
2024,under,receptions,1.75
2024,over,reception_longest,-1.0
2024,over,reception_yards,-1.0
2024,under,reception_yards,1.75
2024,over,tackles_assists,-1.0
2024,over,reception_yards,-1.0
2024,over,receptions,1.7
2024,over,pass_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_yards,-1.0
2024,over,kicking_points,-1.0
2024,over,pass_yards,-1.0
2024,under,reception_yards,1.65
2024,over,reception_yards,-1.0
2024,under,pass_yards,1.65
2024,over,reception_yards,-1.0
2024,under,rush_yards,-1.0
2024,over,reception_yards,-1.0
2024,under,receptions,1.63
2024,over,reception_yards,-1.0
2024,over,pass_yards,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_longest,-1.0
2024,over,receptions,1.58
2024,over,reception_yards,-1.0
2024,over,reception_longest,-1.0
2024,over,sacks,-1.0
2024,over,reception_yards,-1.0
2024,over,rush_attempts,-1.0
2024,over,reception_longest,-1.0
2024,over,tackles_assists,1.5
2024,over,tackles_assists,1.5
2024,over,reception_yards,-1.0
2024,over,anytime_td,-1.0
2024,over,sacks,-1.0
2024,over,pass_yards,-1.0
2024,over,rush_attempts,-1.0
2024,under,reception_yards,1.45
2024,over,rush_yards,-1.0
2024,under,reception_yards,1.43
2024,under,receptions,1.43
2024,over,reception_yards,-1.0
2024,over,reception_yards,1.42
2024,under,reception_yards,1.4
2024,under,reception_yards,-1.0
2024,over,anytime_td,1.4
2024,over,receptions,1.4
2024,under,field_goals,-1.0
2024,over,reception_yards,-1.0
2024,under,rush_yards,1.38
2024,under,reception_yards,1.38
2024,over,pass_completions,-1.0
2024,over,pass_yards,-1.0
2024,over,pass_completions,1.35
2024,under,tackles_assists,-1.0
2024,under,pass_yards,1.35
2024,over,rush_attempts,-1.0
2024,over,reception_yards,-1.0
